ID,kaikei_date,nyuten_date,menu,category,tanka,suuryo,goukei,male,female,unknown
23736,2019/8/12 20:34,2019/8/12 18:22,nomiho16,alcohol,400,2,800,0,5,0
23736,2019/8/12 20:34,2019/8/12 18:22,food42,food,500,1,500,0,5,0
23736,2019/8/12 20:34,2019/8/12 18:22,food10,food,600,1,600,0,5,0
23736,2019/8/12 20:34,2019/8/12 18:22,nomiho36,soft_drink,300,1,300,0,5,0
23736,2019/8/12 20:34,2019/8/12 18:22,food12,food,690,1,690,0,5,0
23736,2019/8/12 20:34,2019/8/12 18:22,soft_drink1,soft_drink,300,1,300,0,5,0
23737,2019/8/12 20:40,2019/8/12 18:59,food7,food,580,1,580,1,1,0
23740,2019/8/12 20:45,2019/8/12 18:34,food61,food,480,1,480,2,0,0
23741,2019/8/12 20:47,2019/8/12 19:36,food17,food,750,1,750,2,1,0
23741,2019/8/12 20:47,2019/8/12 19:36,food66,food,780,1,780,2,1,0
23742,2019/8/12 20:48,2019/8/12 18:41,food21,food,199,3,597,3,0,0
23742,2019/8/12 20:48,2019/8/12 18:41,nomiho16,alcohol,400,1,400,3,0,0
23743,2019/8/12 20:49,2019/8/12 18:59,food1,food,390,1,390,3,0,0
23749,2019/8/12 21:08,2019/8/12 19:43,food44,food,490,2,980,2,0,0
23749,2019/8/12 21:08,2019/8/12 19:43,food10,food,600,1,600,2,0,0
23749,2019/8/12 21:08,2019/8/12 19:43,alcohol3,alcohol,450,1,450,2,0,0
23751,2019/8/12 21:09,2019/8/12 18:56,food3,food,350,1,350,1,1,0
23755,2019/8/12 21:21,2019/8/12 19:05,food74,food,580,1,580,2,1,0
23757,2019/8/12 21:28,2019/8/12 18:47,food19,food,750,1,750,0,0,6
23757,2019/8/12 21:28,2019/8/12 18:47,food141,food,690,1,690,0,0,6
23758,2019/8/12 21:29,2019/8/12 19:11,food47,food,220,3,660,0,0,3
23758,2019/8/12 21:29,2019/8/12 19:11,food27,food,270,1,270,0,0,3
23761,2019/8/12 21:40,2019/8/12 18:57,food84,food,900,1,900,2,0,0
23762,2019/8/12 21:40,2019/8/12 19:04,food128,food,490,1,490,3,0,0
23762,2019/8/12 21:40,2019/8/12 19:04,food172,food,430,1,430,3,0,0
23762,2019/8/12 21:40,2019/8/12 19:04,food141,food,690,1,690,3,0,0
23770,2019/8/12 21:53,2019/8/12 20:35,nomiho31,alcohol,500,1,500,0,3,0
23770,2019/8/12 21:53,2019/8/12 20:35,food139,food,190,2,380,0,3,0
23772,2019/8/12 21:59,2019/8/12 20:16,food6,food,390,1,390,0,3,0
23775,2019/8/12 22:04,2019/8/12 19:55,food145,food,220,1,220,0,2,0
23775,2019/8/12 22:04,2019/8/12 19:55,food9,food,520,1,520,0,2,0
23775,2019/8/12 22:04,2019/8/12 19:55,food35,food,390,1,390,0,2,0
23777,2019/8/12 22:10,2019/8/12 20:04,food39,food,600,1,600,0,4,0
23779,2019/8/12 22:17,2019/8/12 20:59,food28,food,400,1,400,1,1,0
23780,2019/8/12 22:20,2019/8/12 20:27,food48,food,800,1,800,2,1,0
23780,2019/8/12 22:20,2019/8/12 20:27,food92,food,490,1,490,2,1,0
23781,2019/8/12 22:22,2019/8/12 20:16,food35,food,390,1,390,0,4,0
23781,2019/8/12 22:22,2019/8/12 20:16,food7,food,580,1,580,0,4,0
23781,2019/8/12 22:22,2019/8/12 20:16,food6,food,390,1,390,0,4,0
23782,2019/8/12 22:24,2019/8/12 19:35,alcohol1,alcohol,500,2,1000,1,1,0
23782,2019/8/12 22:24,2019/8/12 19:35,food50,food,999,1,999,1,1,0
23782,2019/8/12 22:24,2019/8/12 19:35,alcohol6,alcohol,350,2,700,1,1,0
23787,2019/8/12 22:43,2019/8/12 22:40,food35,food,390,1,390,0,2,0
23789,2019/8/12 22:53,2019/8/12 20:44,food26,food,780,1,780,1,1,0
23791,2019/8/12 22:58,2019/8/12 21:58,food83,food,690,1,690,2,0,0
23797,2019/8/12 23:34,2019/8/12 21:45,food4,food,490,1,490,2,2,0
23797,2019/8/12 23:34,2019/8/12 21:45,food103,food,250,2,500,2,2,0
23815,2019/8/13 19:26,2019/8/13 18:11,alcohol27,alcohol,400,2,800,3,0,0
23817,2019/8/13 19:38,2019/8/13 18:55,food177,food,700,1,700,1,0,0
23821,2019/8/13 19:50,2019/8/13 18:23,alcohol3,alcohol,450,1,450,1,2,0
23826,2019/8/13 20:11,2019/8/13 18:06,food109,food,590,1,590,4,2,0
23827,2019/8/13 20:18,2019/8/13 18:36,alcohol2,alcohol,600,2,1200,2,0,0
23827,2019/8/13 20:18,2019/8/13 18:36,food34,food,390,1,390,2,0,0
23827,2019/8/13 20:18,2019/8/13 18:36,food76,food,580,2,1160,2,0,0
23831,2019/8/13 20:34,2019/8/13 18:19,food146,food,150,2,300,4,0,0
23831,2019/8/13 20:34,2019/8/13 18:19,food83,food,690,1,690,4,0,0
23833,2019/8/13 20:45,2019/8/13 18:22,food163,food,650,1,650,2,1,0
23835,2019/8/13 20:56,2019/8/13 18:50,alcohol23,alcohol,450,1,450,2,0,0
23835,2019/8/13 20:56,2019/8/13 18:50,food165,food,690,1,690,2,0,0
23836,2019/8/13 21:03,2019/8/13 20:12,food22,food,399,1,399,0,2,0
23838,2019/8/13 21:09,2019/8/13 20:14,food67,food,380,1,380,2,1,0
23843,2019/8/13 21:29,2019/8/13 18:19,food27,food,270,2,540,0,2,0
23843,2019/8/13 21:29,2019/8/13 18:19,food148,food,200,2,400,0,2,0
23844,2019/8/13 21:36,2019/8/13 21:03,soft_drink1,soft_drink,300,4,1200,0,2,0
23846,2019/8/13 21:41,2019/8/13 20:28,food35,food,390,1,390,1,2,0
23850,2019/8/13 21:48,2019/8/13 19:35,food6,food,390,1,390,2,0,0
23853,2019/8/13 21:54,2019/8/13 19:52,food109,food,590,1,590,2,0,0
23853,2019/8/13 21:54,2019/8/13 19:52,food63,food,490,1,490,2,0,0
23854,2019/8/13 21:55,2019/8/13 19:19,food50,food,999,1,999,2,0,0
23857,2019/8/13 22:17,2019/8/13 20:37,food71,food,750,3,2250,4,5,0
23857,2019/8/13 22:17,2019/8/13 20:37,nomiho11,alcohol,350,1,350,4,5,0
23858,2019/8/13 22:19,2019/8/13 20:44,food83,food,690,1,690,1,0,0
23860,2019/8/13 22:22,2019/8/13 19:53,food175,food,490,1,490,0,2,0
23872,2019/8/13 23:19,2019/8/13 22:23,food92,food,490,1,490,3,0,0
23872,2019/8/13 23:19,2019/8/13 22:23,food101,food,600,1,600,3,0,0
23875,2019/8/13 23:27,2019/8/13 21:57,food180,food,550,1,550,0,5,0
23875,2019/8/13 23:27,2019/8/13 21:57,food36,food,999,1,999,0,5,0
23877,2019/8/13 23:31,2019/8/13 22:09,nomiho23,alcohol,500,1,500,1,1,0
23877,2019/8/13 23:31,2019/8/13 22:09,alcohol8,alcohol,500,1,500,1,1,0
23879,2019/8/13 23:44,2019/8/13 21:04,food7,food,580,1,580,2,0,0
23881,2019/8/14 0:01,2019/8/13 21:29,food154,food,600,1,600,1,1,0
23883,2019/8/14 17:44,2019/8/14 17:11,soft_drink2,soft_drink,300,2,600,4,0,0
23885,2019/8/14 18:33,2019/8/14 17:22,food53,food,500,1,500,2,0,0
23891,2019/8/14 19:03,2019/8/14 17:21,food25,food,490,1,490,2,0,0
23892,2019/8/14 19:13,2019/8/14 18:15,food22,food,399,1,399,2,0,0
23892,2019/8/14 19:13,2019/8/14 18:15,alcohol1,alcohol,500,2,1000,2,0,0
23892,2019/8/14 19:13,2019/8/14 18:15,alcohol19,alcohol,400,1,400,2,0,0
23894,2019/8/14 19:20,2019/8/14 17:37,food115,food,200,1,200,1,1,0
23895,2019/8/14 19:23,2019/8/14 17:49,nomiho16,alcohol,400,1,400,1,0,0
23895,2019/8/14 19:23,2019/8/14 17:49,food134,food,599,1,599,1,0,0
23897,2019/8/14 19:38,2019/8/14 17:24,food53,food,500,1,500,3,1,0
23900,2019/8/14 20:13,2019/8/14 18:51,food128,food,490,1,490,2,0,0
23902,2019/8/14 20:27,2019/8/14 19:19,nomiho17,alcohol,500,1,500,1,3,0
23902,2019/8/14 20:27,2019/8/14 19:19,nomiho16,alcohol,400,1,400,1,3,0
23906,2019/8/14 20:51,2019/8/14 18:27,food143,food,780,1,780,3,0,0
23909,2019/8/14 21:10,2019/8/14 19:00,food76,food,580,1,580,9,0,0
23910,2019/8/14 21:12,2019/8/14 19:56,food43,food,170,2,340,2,0,0
23910,2019/8/14 21:12,2019/8/14 19:56,food133,food,500,1,500,2,0,0
23911,2019/8/14 21:14,2019/8/14 18:33,food42,food,500,1,500,5,0,0
23914,2019/8/14 21:22,2019/8/14 19:02,food77,food,490,1,490,2,0,0
23916,2019/8/14 21:39,2019/8/14 19:15,soft_drink5,soft_drink,300,1,300,2,0,0
23919,2019/8/14 21:42,2019/8/14 18:58,food33,food,580,1,580,2,2,0
23919,2019/8/14 21:42,2019/8/14 18:58,food73,food,650,1,650,2,2,0
23920,2019/8/14 21:43,2019/8/14 21:15,food9,food,520,1,520,3,0,0
23920,2019/8/14 21:43,2019/8/14 21:15,soft_drink4,soft_drink,300,1,300,3,0,0
23921,2019/8/14 21:45,2019/8/14 18:58,food25,food,490,1,490,3,0,0
23923,2019/8/14 21:49,2019/8/14 20:46,food77,food,490,1,490,1,1,0
23923,2019/8/14 21:49,2019/8/14 20:46,food22,food,399,1,399,1,1,0
23925,2019/8/14 21:55,2019/8/14 19:22,food5,food,750,1,750,0,4,0
23930,2019/8/14 22:22,2019/8/14 20:55,food7,food,580,1,580,1,1,0
23932,2019/8/14 22:26,2019/8/14 20:28,food27,food,270,1,270,1,1,0
23935,2019/8/14 22:30,2019/8/14 20:13,food69,food,650,1,650,1,1,0
23938,2019/8/14 22:49,2019/8/14 20:11,food110,food,170,5,850,1,1,0
23939,2019/8/14 22:58,2019/8/14 20:17,alcohol23,alcohol,450,1,450,1,1,0
23945,2019/8/15 18:02,2019/8/15 17:31,alcohol1,alcohol,500,2,1000,2,0,0
23945,2019/8/15 18:02,2019/8/15 17:31,alcohol6,alcohol,350,2,700,2,0,0
23947,2019/8/15 18:13,2019/8/15 17:41,food21,food,199,1,199,0,3,0
23948,2019/8/15 19:00,2019/8/15 17:16,food159,food,999,1,999,1,1,0
23952,2019/8/15 19:34,2019/8/15 18:20,food175,food,490,1,490,1,2,0
23952,2019/8/15 19:34,2019/8/15 18:20,food62,food,580,1,580,1,2,0
23952,2019/8/15 19:34,2019/8/15 18:20,nomiho29,alcohol,500,1,500,1,2,0
23953,2019/8/15 19:46,2019/8/15 18:21,food83,food,690,1,690,2,2,0
23953,2019/8/15 19:46,2019/8/15 18:21,food12,food,690,1,690,2,2,0
23954,2019/8/15 19:46,2019/8/15 18:58,food39,food,600,1,600,2,0,0
23954,2019/8/15 19:46,2019/8/15 18:58,nomiho16,alcohol,400,1,400,2,0,0
23957,2019/8/15 20:04,2019/8/15 18:36,food109,food,590,1,590,1,1,0
23958,2019/8/15 20:07,2019/8/15 17:46,food50,food,999,1,999,2,0,0
23960,2019/8/15 20:18,2019/8/15 18:59,food40,food,490,1,490,1,3,0
23967,2019/8/15 20:49,2019/8/15 18:30,food27,food,270,1,270,0,3,0
23968,2019/8/15 20:54,2019/8/15 19:13,food174,food,580,1,580,4,0,0
23969,2019/8/15 21:01,2019/8/15 20:00,food26,food,780,1,780,1,2,0
23972,2019/8/15 21:19,2019/8/15 19:09,food34,food,390,2,780,3,0,0
23975,2019/8/15 21:24,2019/8/15 18:50,food139,food,190,1,190,4,0,0
23976,2019/8/15 21:26,2019/8/15 18:53,food1,food,390,1,390,2,0,3
23976,2019/8/15 21:26,2019/8/15 18:53,food66,food,780,1,780,2,0,3
23976,2019/8/15 21:26,2019/8/15 18:53,food7,food,580,1,580,2,0,3
23976,2019/8/15 21:26,2019/8/15 18:53,food100,food,490,1,490,2,0,3
23979,2019/8/15 21:32,2019/8/15 18:22,food1,food,390,2,780,3,1,0
23979,2019/8/15 21:32,2019/8/15 18:22,food34,food,390,1,390,3,1,0
23979,2019/8/15 21:32,2019/8/15 18:22,food9,food,520,1,520,3,1,0
23981,2019/8/15 21:34,2019/8/15 19:06,food53,food,500,1,500,1,1,0
23983,2019/8/15 21:46,2019/8/15 18:34,food35,food,390,1,390,4,0,0
23992,2019/8/15 22:31,2019/8/15 20:25,food35,food,390,2,780,8,0,0
23994,2019/8/15 22:37,2019/8/15 19:58,food36,food,999,1,999,0,2,0
23995,2019/8/15 22:39,2019/8/15 20:39,food129,food,490,1,490,3,0,0
23996,2019/8/15 22:43,2019/8/15 20:44,food115,food,200,1,200,0,3,0
23996,2019/8/15 22:43,2019/8/15 20:44,food62,food,580,1,580,0,3,0
23996,2019/8/15 22:43,2019/8/15 20:44,food25,food,490,1,490,0,3,0
23998,2019/8/15 23:01,2019/8/15 21:01,food3,food,350,1,350,3,0,0
23999,2019/8/15 23:14,2019/8/15 21:41,food53,food,500,1,500,2,0,0
23999,2019/8/15 23:14,2019/8/15 21:41,nomiho8,alcohol,350,3,1050,2,0,0
24000,2019/8/15 23:20,2019/8/15 22:24,food67,food,380,1,380,2,2,0
24002,2019/8/15 23:34,2019/8/15 22:41,food22,food,399,1,399,1,1,0
24003,2019/8/15 23:36,2019/8/15 20:52,food1,food,390,1,390,1,1,0
24007,2019/8/16 18:49,2019/8/16 17:57,food26,food,780,1,780,1,0,0
24008,2019/8/16 18:59,2019/8/16 17:52,alcohol1,alcohol,500,3,1500,1,0,0
24011,2019/8/16 19:42,2019/8/16 17:19,food42,food,500,1,500,2,2,0
24015,2019/8/16 19:51,2019/8/16 19:02,food18,food,690,1,690,1,1,0
24018,2019/8/16 20:14,2019/8/16 18:02,food12,food,690,1,690,3,2,0
24020,2019/8/16 20:16,2019/8/16 18:16,food92,food,490,1,490,3,0,0
24022,2019/8/16 20:26,2019/8/16 19:20,food44,food,490,1,490,1,1,0
24025,2019/8/16 20:28,2019/8/16 19:03,food22,food,399,1,399,1,1,0
24025,2019/8/16 20:28,2019/8/16 19:03,food165,food,690,1,690,1,1,0
24028,2019/8/16 20:38,2019/8/16 19:17,food113,food,980,1,980,2,0,0
24031,2019/8/16 20:54,2019/8/16 18:51,food98,food,590,1,590,1,0,0
24040,2019/8/16 21:17,2019/8/16 18:33,food115,food,200,1,200,0,2,0
24057,2019/8/16 21:54,2019/8/16 20:08,food22,food,399,1,399,0,2,0
24060,2019/8/16 21:58,2019/8/16 20:43,food32,food,530,1,530,1,1,0
24060,2019/8/16 21:58,2019/8/16 20:43,food158,food,780,1,780,1,1,0
24061,2019/8/16 21:59,2019/8/16 20:54,food167,food,850,1,850,1,1,0
24064,2019/8/16 22:13,2019/8/16 21:02,food4,food,490,1,490,0,2,0
24066,2019/8/16 22:19,2019/8/16 21:45,food176,food,620,1,620,1,1,0
24068,2019/8/16 22:26,2019/8/16 20:25,food50,food,999,2,1998,7,2,0
24070,2019/8/16 22:27,2019/8/16 20:40,food50,food,999,1,999,2,0,0
24073,2019/8/16 22:32,2019/8/16 20:03,food60,food,140,1,140,0,4,0
24073,2019/8/16 22:32,2019/8/16 20:03,food6,food,390,1,390,0,4,0
24074,2019/8/16 22:33,2019/8/16 21:57,food76,food,580,1,580,1,1,0
24076,2019/8/16 22:44,2019/8/16 20:48,nomiho16,alcohol,400,1,400,0,5,0
24076,2019/8/16 22:44,2019/8/16 20:48,food139,food,190,3,570,0,5,0
24076,2019/8/16 22:44,2019/8/16 20:48,food126,food,490,1,490,0,5,0
24076,2019/8/16 22:44,2019/8/16 20:48,food22,food,399,1,399,0,5,0
24076,2019/8/16 22:44,2019/8/16 20:48,food32,food,530,1,530,0,5,0
24077,2019/8/16 22:47,2019/8/16 22:03,food5,food,750,1,750,1,1,0
24078,2019/8/16 22:52,2019/8/16 21:59,food139,food,190,1,190,1,1,0
24079,2019/8/16 22:53,2019/8/16 20:41,food150,food,490,1,490,4,2,0
24080,2019/8/16 23:01,2019/8/16 21:23,food167,food,850,1,850,2,0,0
24081,2019/8/16 23:09,2019/8/16 21:08,food22,food,399,1,399,1,1,0
24084,2019/8/16 23:19,2019/8/16 21:59,alcohol1,alcohol,500,1,500,1,1,0
24084,2019/8/16 23:19,2019/8/16 21:59,nomiho17,alcohol,500,1,500,1,1,0
24086,2019/8/16 23:27,2019/8/16 21:44,food48,food,800,2,1600,4,0,0
24086,2019/8/16 23:27,2019/8/16 21:44,food85,food,600,1,600,4,0,0
24089,2019/8/16 23:38,2019/8/16 22:46,food92,food,490,1,490,2,0,0
24089,2019/8/16 23:38,2019/8/16 22:46,food77,food,490,1,490,2,0,0
24090,2019/8/16 23:49,2019/8/16 22:21,alcohol13,alcohol,500,1,500,0,3,0
24092,2019/8/16 23:58,2019/8/16 21:17,food69,food,650,1,650,3,0,0
24095,2019/8/17 18:06,2019/8/17 17:15,food174,food,580,1,580,0,3,0
24101,2019/8/17 18:44,2019/8/17 17:08,food35,food,390,1,390,3,0,0
24103,2019/8/17 18:54,2019/8/17 18:04,food34,food,390,1,390,1,1,0
24103,2019/8/17 18:54,2019/8/17 18:04,food148,food,200,1,200,1,1,0
24105,2019/8/17 19:13,2019/8/17 18:19,food110,food,170,1,170,0,2,0
24106,2019/8/17 19:18,2019/8/17 18:43,alcohol1,alcohol,500,2,1000,1,1,0
24107,2019/8/17 19:24,2019/8/17 17:35,food154,food,600,1,600,2,1,0
24109,2019/8/17 19:51,2019/8/17 17:27,food77,food,490,2,980,6,1,0
24112,2019/8/17 20:02,2019/8/17 18:03,food179,food,580,1,580,0,2,0
24113,2019/8/17 20:05,2019/8/17 18:09,food115,food,200,2,400,2,0,0
24119,2019/8/17 20:23,2019/8/17 19:33,food76,food,580,1,580,1,1,0
24126,2019/8/17 20:42,2019/8/17 19:28,soft_drink4,soft_drink,300,1,300,1,1,0
24126,2019/8/17 20:42,2019/8/17 19:28,food177,food,700,1,700,1,1,0
24126,2019/8/17 20:42,2019/8/17 19:28,food163,food,650,1,650,1,1,0
24129,2019/8/17 20:45,2019/8/17 19:48,alcohol1,alcohol,500,2,1000,2,1,0
24129,2019/8/17 20:45,2019/8/17 19:48,soft_drink5,soft_drink,300,2,600,2,1,0
24129,2019/8/17 20:45,2019/8/17 19:48,food92,food,490,1,490,2,1,0
24135,2019/8/17 21:04,2019/8/17 19:04,food50,food,999,2,1998,3,0,0
24137,2019/8/17 21:14,2019/8/17 18:19,food140,food,800,1,800,0,2,0
24137,2019/8/17 21:14,2019/8/17 18:19,food34,food,390,1,390,0,2,0
24148,2019/8/17 21:39,2019/8/17 19:16,food169,food,390,1,390,1,0,0
24155,2019/8/17 21:58,2019/8/17 19:49,nomiho16,alcohol,400,1,400,1,1,0
24157,2019/8/17 22:00,2019/8/17 20:43,food34,food,390,1,390,4,7,0
24159,2019/8/17 22:04,2019/8/17 19:36,food56,food,170,1,170,1,2,0
24166,2019/8/17 22:29,2019/8/17 20:37,food10,food,600,1,600,1,1,0
24167,2019/8/17 22:37,2019/8/17 20:34,food35,food,390,1,390,0,4,0
24170,2019/8/17 22:41,2019/8/17 20:11,food173,food,499,1,499,1,1,0
24171,2019/8/17 22:42,2019/8/17 21:30,food169,food,390,1,390,4,0,0
24171,2019/8/17 22:42,2019/8/17 21:30,nomiho1,soft_drink,300,1,300,4,0,0
24180,2019/8/17 22:49,2019/8/17 20:26,nomiho36,soft_drink,300,2,600,1,1,0
24181,2019/8/17 22:51,2019/8/17 20:47,food78,food,380,1,380,1,1,0
24182,2019/8/17 22:52,2019/8/17 20:13,food92,food,490,1,490,0,7,0
24186,2019/8/17 23:03,2019/8/17 20:51,food35,food,390,1,390,1,1,0
24186,2019/8/17 23:03,2019/8/17 20:51,food10,food,600,1,600,1,1,0
24190,2019/8/17 23:17,2019/8/17 22:18,alcohol19,alcohol,400,1,400,0,2,0
24191,2019/8/17 23:18,2019/8/17 19:03,food24,food,1400,1,1400,0,2,0
24191,2019/8/17 23:18,2019/8/17 19:03,food131,food,900,1,900,0,2,0
24195,2019/8/17 23:23,2019/8/17 21:00,food5,food,750,1,750,2,1,0
24199,2019/8/17 23:37,2019/8/17 22:43,nomiho35,alcohol,500,1,500,1,1,0
24199,2019/8/17 23:37,2019/8/17 22:43,food84,food,900,1,900,1,1,0
24200,2019/8/17 23:39,2019/8/17 22:03,nomiho10,alcohol,400,1,400,4,0,0
24200,2019/8/17 23:39,2019/8/17 22:03,nomiho34,alcohol,500,1,500,4,0,0
24201,2019/8/17 23:42,2019/8/17 21:28,food22,food,399,1,399,0,2,0
24203,2019/8/17 23:45,2019/8/17 22:27,food6,food,390,1,390,1,1,0
24204,2019/8/17 23:48,2019/8/17 22:09,alcohol11,alcohol,500,3,1500,3,2,0
24204,2019/8/17 23:48,2019/8/17 22:09,food100,food,490,2,980,3,2,0
24205,2019/8/17 23:48,2019/8/17 20:53,food6,food,390,1,390,2,1,0
24208,2019/8/18 18:57,2019/8/18 18:17,food44,food,490,1,490,1,1,0
24209,2019/8/18 18:58,2019/8/18 18:10,soft_drink1,soft_drink,300,1,300,1,1,0
24209,2019/8/18 18:58,2019/8/18 18:10,nomiho34,alcohol,500,1,500,1,1,0
24211,2019/8/18 19:21,2019/8/18 18:26,food60,food,140,1,140,0,2,0
24214,2019/8/18 19:42,2019/8/18 17:28,alcohol21,alcohol,350,1,350,1,1,0
24214,2019/8/18 19:42,2019/8/18 17:28,alcohol16,alcohol,350,2,700,1,1,0
24215,2019/8/18 19:46,2019/8/18 18:23,soft_drink2,soft_drink,300,1,300,1,3,0
24216,2019/8/18 19:47,2019/8/18 17:49,food31,food,300,1,300,1,1,0
24217,2019/8/18 19:55,2019/8/18 19:15,alcohol2,alcohol,600,1,600,0,2,0
24219,2019/8/18 20:06,2019/8/18 19:22,alcohol1,alcohol,500,1,500,0,3,0
24222,2019/8/18 20:18,2019/8/18 18:33,food109,food,590,1,590,2,2,0
24222,2019/8/18 20:18,2019/8/18 18:33,food4,food,490,1,490,2,2,0
24222,2019/8/18 20:18,2019/8/18 18:33,food64,food,190,1,190,2,2,0
24222,2019/8/18 20:18,2019/8/18 18:33,alcohol26,alcohol,500,2,1000,2,2,0
24223,2019/8/18 20:19,2019/8/18 19:11,food12,food,690,1,690,0,2,0
24225,2019/8/18 20:29,2019/8/18 18:57,food77,food,490,1,490,4,0,0
24225,2019/8/18 20:29,2019/8/18 18:57,food156,food,350,1,350,4,0,0
24226,2019/8/18 20:31,2019/8/18 19:24,food61,food,480,1,480,4,2,0
24226,2019/8/18 20:31,2019/8/18 19:24,food40,food,490,1,490,4,2,0
24226,2019/8/18 20:31,2019/8/18 19:24,food76,food,580,1,580,4,2,0
24229,2019/8/18 20:43,2019/8/18 17:57,food18,food,690,1,690,5,4,0
24230,2019/8/18 20:47,2019/8/18 19:56,food161,food,600,1,600,0,2,0
24231,2019/8/18 20:50,2019/8/18 17:27,food148,food,200,1,200,1,1,0
24231,2019/8/18 20:50,2019/8/18 17:27,food87,food,700,1,700,1,1,0
24231,2019/8/18 20:50,2019/8/18 17:27,food60,food,140,1,140,1,1,0
24232,2019/8/18 20:51,2019/8/18 20:17,nomiho23,alcohol,500,2,1000,1,1,0
24235,2019/8/18 21:01,2019/8/18 18:40,food128,food,490,1,490,4,0,0
24235,2019/8/18 21:01,2019/8/18 18:40,food105,food,650,1,650,4,0,0
24235,2019/8/18 21:01,2019/8/18 18:40,food4,food,490,1,490,4,0,0
24235,2019/8/18 21:01,2019/8/18 18:40,food139,food,190,2,380,4,0,0
24237,2019/8/18 21:05,2019/8/18 19:54,food74,food,580,1,580,1,3,0
24240,2019/8/18 21:10,2019/8/18 18:09,food12,food,690,1,690,1,1,0
24240,2019/8/18 21:10,2019/8/18 18:09,food176,food,620,1,620,1,1,0
24242,2019/8/18 21:13,2019/8/18 20:23,food82,food,170,1,170,2,0,0
24244,2019/8/18 21:30,2019/8/18 21:03,food152,food,690,1,690,1,0,0
24245,2019/8/18 21:40,2019/8/18 20:33,alcohol1,alcohol,500,4,2000,3,0,0
24246,2019/8/18 21:53,2019/8/18 21:14,food5,food,750,1,750,1,0,0
24247,2019/8/18 22:05,2019/8/18 19:03,food105,food,650,1,650,0,0,9
24247,2019/8/18 22:05,2019/8/18 19:03,alcohol6,alcohol,350,2,700,0,0,9
24256,2019/8/18 22:38,2019/8/18 20:13,food98,food,590,1,590,1,1,0
24257,2019/8/18 22:42,2019/8/18 19:25,alcohol16,alcohol,350,1,350,0,2,0
24257,2019/8/18 22:42,2019/8/18 19:25,alcohol6,alcohol,350,1,350,0,2,0
24258,2019/8/18 22:49,2019/8/18 20:32,alcohol1,alcohol,500,2,1000,1,1,0
24259,2019/8/18 23:04,2019/8/18 20:42,alcohol1,alcohol,500,1,500,1,1,0
24260,2019/8/18 23:06,2019/8/18 21:09,food50,food,999,1,999,1,1,0
24261,2019/8/18 23:14,2019/8/18 21:16,nomiho8,alcohol,350,3,1050,1,1,0
24265,2019/8/18 23:25,2019/8/18 22:23,soft_drink9,soft_drink,400,1,400,0,1,0
24266,2019/8/18 23:32,2019/8/18 21:50,food101,food,600,1,600,4,0,0
24270,2019/8/18 23:39,2019/8/18 21:23,alcohol7,alcohol,400,2,800,0,3,0
24270,2019/8/18 23:39,2019/8/18 21:23,food168,food,490,1,490,0,3,0
24273,2019/8/19 18:30,2019/8/19 17:14,food10,food,600,1,600,4,0,0
24276,2019/8/19 19:03,2019/8/19 18:15,food36,food,999,1,999,1,1,0
24278,2019/8/19 19:35,2019/8/19 18:34,food141,food,690,1,690,1,1,0
24279,2019/8/19 19:37,2019/8/19 18:28,nomiho36,soft_drink,300,2,600,3,1,0
24279,2019/8/19 19:37,2019/8/19 18:28,soft_drink5,soft_drink,300,1,300,3,1,0
24279,2019/8/19 19:37,2019/8/19 18:28,food42,food,500,1,500,3,1,0
24279,2019/8/19 19:37,2019/8/19 18:28,soft_drink8,soft_drink,300,1,300,3,1,0
24279,2019/8/19 19:37,2019/8/19 18:28,nomiho1,soft_drink,300,1,300,3,1,0
24281,2019/8/19 19:47,2019/8/19 19:14,alcohol1,alcohol,500,1,500,0,2,0
24281,2019/8/19 19:47,2019/8/19 19:14,nomiho2,alcohol,450,1,450,0,2,0
24282,2019/8/19 19:52,2019/8/19 17:01,food31,food,300,1,300,1,1,0
24283,2019/8/19 19:58,2019/8/19 18:58,food6,food,390,1,390,1,0,0
24284,2019/8/19 19:59,2019/8/19 18:52,food22,food,399,1,399,1,1,0
24284,2019/8/19 19:59,2019/8/19 18:52,food34,food,390,1,390,1,1,0
24285,2019/8/19 20:02,2019/8/19 17:40,food18,food,690,1,690,2,0,0
24288,2019/8/19 20:21,2019/8/19 19:03,food109,food,590,1,590,1,3,0
24288,2019/8/19 20:21,2019/8/19 19:03,soft_drink5,soft_drink,300,1,300,1,3,0
24288,2019/8/19 20:21,2019/8/19 19:03,nomiho6,alcohol,400,1,400,1,3,0
24288,2019/8/19 20:21,2019/8/19 19:03,food1,food,390,1,390,1,3,0
24290,2019/8/19 20:27,2019/8/19 19:17,nomiho11,alcohol,350,1,350,1,0,0
24294,2019/8/19 20:35,2019/8/19 18:56,nomiho1,soft_drink,300,2,600,1,2,0
24296,2019/8/19 20:42,2019/8/19 18:59,food109,food,590,1,590,0,4,0
24298,2019/8/19 20:44,2019/8/19 18:37,nomiho16,alcohol,400,3,1200,1,2,0
24298,2019/8/19 20:44,2019/8/19 18:37,food22,food,399,1,399,1,2,0
24301,2019/8/19 20:51,2019/8/19 19:02,food42,food,500,1,500,2,2,0
24301,2019/8/19 20:51,2019/8/19 19:02,food133,food,500,1,500,2,2,0
24301,2019/8/19 20:51,2019/8/19 19:02,food83,food,690,1,690,2,2,0
24301,2019/8/19 20:51,2019/8/19 19:02,food35,food,390,1,390,2,2,0
